FactGLTranID,GLTranAmount,JournalID,GLTranDescription,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
6869,54822.144,144,Purchase Inventory - 100,2019-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6870,56050.651,1428,Purchase Inventory - 100,2019-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6871,60770.469,855,Purchase Inventory - 100,2019-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6872,67003.337,1338,Purchase Inventory - 100,2019-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6873,69737.709,1787,Purchase Inventory - 100,2019-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6874,67716.326,78,Purchase Inventory - 100,2019-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6875,68494.674,1041,Purchase Inventory - 100,2019-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6876,55262.749,1725,Purchase Inventory - 100,2019-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6877,66937.977,993,Purchase Inventory - 100,2019-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6878,99075.229,506,Purchase Inventory - 100,2019-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6879,57737.200,1425,Purchase Inventory - 100,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6880,54772.098,1718,Purchase Inventory - 100,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6881,52942.469,1842,Purchase Inventory - 100,2020-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6882,53894.857,1043,Purchase Inventory - 100,2020-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6883,56434.560,95,Purchase Inventory - 100,2020-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6884,62844.947,1882,Purchase Inventory - 100,2020-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6885,60754.834,1653,Purchase Inventory - 100,2020-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6886,60754.834,526,Purchase Inventory - 100,2020-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6887,63287.589,967,Purchase Inventory - 100,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6888,51061.577,467,Purchase Inventory - 100,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6889,62467.727,1719,Purchase Inventory - 100,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6890,101006.931,229,Purchase Inventory - 100,2020-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6891,54484.400,70,Purchase Inventory - 100,2021-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6892,49225.091,354,Purchase Inventory - 100,2021-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6893,49959.794,1638,Purchase Inventory - 100,2021-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6894,53102.286,605,Purchase Inventory - 100,2021-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6895,56160.686,1421,Purchase Inventory - 100,2021-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6896,61307.680,598,Purchase Inventory - 100,2021-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6897,59848.046,1717,Purchase Inventory - 100,2021-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6898,59848.046,163,Purchase Inventory - 100,2021-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6899,60535.954,1669,Purchase Inventory - 100,2021-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6900,48841.509,1584,Purchase Inventory - 100,2021-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6901,57976.934,437,Purchase Inventory - 100,2021-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6902,100479.939,827,Purchase Inventory - 100,2021-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6903,51891.840,423,Purchase Inventory - 200,2019-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6904,38921.310,1822,Purchase Inventory - 200,2019-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6905,44414.402,144,Purchase Inventory - 200,2019-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6906,49499.024,1428,Purchase Inventory - 200,2019-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6907,44236.744,855,Purchase Inventory - 200,2019-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6908,40282.069,1338,Purchase Inventory - 200,2019-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6909,50468.947,1787,Purchase Inventory - 200,2019-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6910,47260.615,78,Purchase Inventory - 200,2019-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6911,50510.992,1041,Purchase Inventory - 200,2019-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6912,42090.491,1725,Purchase Inventory - 200,2019-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6913,41395.571,993,Purchase Inventory - 200,2019-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6914,34736.875,506,Purchase Inventory - 200,2019-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6915,53157.600,1425,Purchase Inventory - 200,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6916,41492.532,1718,Purchase Inventory - 200,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6917,42946.493,1842,Purchase Inventory - 200,2020-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6918,47595.216,1043,Purchase Inventory - 200,2020-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6919,41062.466,95,Purchase Inventory - 200,2020-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6920,37765.480,1882,Purchase Inventory - 200,2020-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6921,43928.892,1653,Purchase Inventory - 200,2020-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6922,42402.047,526,Purchase Inventory - 200,2020-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6923,46712.682,967,Purchase Inventory - 200,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6924,38925.383,467,Purchase Inventory - 200,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6925,38665.547,1719,Purchase Inventory - 200,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6926,35479.326,229,Purchase Inventory - 200,2020-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6927,50076.000,70,Purchase Inventory - 200,2021-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6928,37225.874,354,Purchase Inventory - 200,2021-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6929,40456.842,1638,Purchase Inventory - 200,2021-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6930,46874.076,605,Purchase Inventory - 200,2021-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6931,40844.710,1421,Purchase Inventory - 200,2021-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6932,36825.026,598,Purchase Inventory - 200,2021-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6933,43253.063,1717,Purchase Inventory - 200,2021-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6934,41749.708,163,Purchase Inventory - 200,2021-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6935,44621.069,1669,Purchase Inventory - 200,2021-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6936,37182.455,1584,Purchase Inventory - 200,2021-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6937,35837.196,437,Purchase Inventory - 200,2021-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6938,35246.327,827,Purchase Inventory - 200,2021-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6939,55075.020,423,Purchase Inventory - 500,2019-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6940,50204.440,1822,Purchase Inventory - 500,2019-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6941,53501.448,144,Purchase Inventory - 500,2019-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6942,54700.360,1428,Purchase Inventory - 500,2019-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6943,59339.280,855,Purchase Inventory - 500,2019-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6944,65425.360,1338,Purchase Inventory - 500,2019-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6945,68095.335,1787,Purchase Inventory - 500,2019-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6946,66047.355,78,Purchase Inventory - 500,2019-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6947,66806.520,1041,Purchase Inventory - 500,2019-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6948,53900.715,1725,Purchase Inventory - 500,2019-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6949,65288.190,993,Purchase Inventory - 500,2019-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6950,96518.125,506,Purchase Inventory - 500,2019-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6951,56437.150,1425,Purchase Inventory - 500,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6952,53538.812,1718,Purchase Inventory - 500,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
